message,sentiment
"Wow, die beiden sind so gut!! http://t.co/CZtnVgLOSp",positive
"With or without you und Mann zerrt mich auf seine Bühne. Liegen nebeneinander, spüren unseren Herzschlag, lieben uns.",positive
"Gutes Wetter, schlechtes Wetter #veranstaltung http://t.co/GjXoGcWaXR",neutral
RT @klischka: 2012 war kein gutes Jahr für indische Tageszeitungen - Umsatzwachstum nur 7 statt der sonst üblichen 15 Prozent... http://t.c…,negative
RT @CarstenHummel: Sich krank melden ohne vollen Kühlschrank. Absolutes no go.,negative
Stuttgart gegen Nürnberg - Verbeek holt ersten Punkt dank irrer sechs Minuten http://t.co/IPrlQIgk3d,neutral
"@Marcelismus JD (Sänger) hat auch schon alles durch. Vergewaltigung als Kind, harte Drogen, Mobbing. Bewundere den Kerl einfach.",positive
Schon seit längerer Zeit will Vodafone seine Beteiligung am US-Mobilfunkriesen Verizon Wireless loswerden. Jetzt... http://t.co/T1x4H1LxU2,neutral
Gefragte Produkte: Samsung Anti-Glare Type ATIV Smart PC/Smart Pro 11.6 Zoll 2 Stück: Samsung… http://t.co/G49nRvUY1A,neutral
"Wetterwerte Wiehl 27.08.13,21:12 Temp: 16,9 C Wind:1,0km/h Druck: 1015,1hpa langsam steigend, Regen Heute 0,0mm.",neutral
"@CGautschi Schlimm, nicht wahr?",negative
"Ach ja, damals &lt;3 (@ Mauerpark for Grüss August and Mutabor w/ @foxmulder1980) http://t.co/frfyI4eiPs",neutral
Beckenbauer verteidigt Kießling: Franz Beckenbauer sieht im Fall des Phantomtors von Hoffenheim die Schuld nic... http://t.co/XnOwwOkM2Z,neutral
"Vier Zeichensetzungsfehler in 140 Zeichen. Danke, @invisalign_de, bin jetzt gut aufgewärmt fürs Redigieren im Frühdienst. #sponsoredtweets",negative
"Wetterwerte Kiel 28.10.13,18:54 Temp: 11,9 C Wind:6km/h Druck: 991,98hpa schnell steigend, Regen Heute 0,0mm.",neutral
"Amgen-Aktie: Erfolgreiche Übernahme erfreulich, Preis jedoch relativ teuer http://t.co/RdIatgEc1x AKTIENCHECKde #Börse",neutral
"Ipad 4 32Gb Weiß: Geisa | VERKAUF Hier ein 4 32GB iPad in Weiss! IPad Das ist, dass 8 Monate alt. Ja bekommen ... http://t.co/JRaRlwo0oi",neutral
Keine Chance für Linksabbieger http://t.co/FopNj1ar2b @ksta_erft,neutral
RT @JoergMeyer33: Bitte weitersagen - @Zattoo sucht Verstärkung: u.a. Visual Designer und Senior/Head Product Manager http://t.co/DWujdtcsUG,neutral
Klaus Krüger- Hektik (1982) http://t.co/yLAEeVPMoj-,neutral
@NichtScott oh D: klingt nicht so toll :&lt;,negative
@Eulenposts tztztztz.. xD Spaß!,positive
"RT @Cuba_Libre_Jr: Mal sehen, was inzwischen so Samstag morgens läu... nope. http://t.co/Ea8WZbHqIW",neutral
@hazelcalote_ oo nga. Kame den. :3 huehuheu,positive
"@Reinhard_Ernst Ein ziemlich geniales Werkzeug für lau. Dafür kann man Werbung schon hinnehmen, finde ich.",positive
Shopping ohne Hindernisse -... http://t.co/EK4bE4Orwh #Primark #PrimarkBerlin #WochenendeinBerlin,neutral
"Ewige #Liebe? 96-jähriger #FredStobaugh schreibt ""Oh Sweet Lorraine"" für verstorbene Frau: http://t.co/RbliLs1wjf #ohsweetlorraine #youtube",neutral
Protestaktion gegen Flüchtlingspolitik in #Hamburg http://t.co/w23Lpp60h3,neutral
@lobbyfA .... wenn kein schwäbischer Manager sie diszipliniert! @rovline @offpulse @Patrick_Kunkel,neutral
@SamiSlimani = Unbeschreibbar &lt;3 Kein Witz! :D,positive
@TanteOesen @Broome_69 *bei tollem Märchen sanft weggeschnarcht*,positive
"okok... fanfictions schreiben, schön und gut... ABER ER HEIßT BOOBOO NICHT BOBO... sind wir hier bei dj bobo oder was",negative
@MobiTigger @_T1t0_ wenn mans genau nimmt nicht. aber begründung siehe tweet oben.,negative
Erneuerbare Energien: Volatilität beherrschen http://t.co/Kc1Qi6POgi,neutral
"RT @maltespitz: Liebe FDP NRW, sorgt doch endlich für einen ordentlicen Grundrechtsschutz auf Bundesebene, statt nur Kryptopartys zu verans…",negative
Verkehrsplaner im Land sagen: Bures Maßnahmen helfen Kufstein erst in drei Jahren. @dieingrid will deshalb Aufschub. http://t.co/mLCj9cyJDF,neutral
Penner sitzt auf einer Parkbank &amp; führt Gespräche über Krisen im Leben mit seinem Schuh ...............,neutral
@henscheck *macht hämisches Elefantenprusten*,neutral
@titusluca Ostern falsch verstehen?,neutral
"@gerlet1 @LSAwesome . Klar .. Die Front .. darf nur das Display ausmachen, keine mechhanische Knöpfe mehr dort. Aber Frontlautsprecher!!??",neutral
Eröffnung geschlossener Heime (neues deutschland) http://t.co/lSFookWwao,neutral
"@FrankBuschmann frei nach Höhner: Wenn nicht jetzt, wann dann?",neutral
@keithbaldrey Buffet Empire,neutral
Wenns jetz pls nicht regnet während des Spiel danke,neutral
SUPER MARIO SUNSHINE #38 - BOWSER und DAS ENDE! ☼ Let's Play Super Mario Sunshine: http://t.co/UKLokj6ZG8 über @YouTube,neutral
1664...dats da way! #beer #booze #pub #bar #fun #weekend #chilling #drink #draught @ Deutsches Gasthaus http://t.co/fQOUBvddRu,positive
@giblahoj: gewünschter morgen: bett. tatsächlicher morgen: bäh! Besser könnte ich es nicht sagen...,positive
unglaublich. http://t.co/5Q8hXsRDh6,neutral
Google Glass nicht vor 2014 erhältlich http://t.co/ElBtZhaP95,neutral
Das dürfte Hofmann dann auch für ne Note bei Kicker qualifizieren. #bvb,neutral
"Wie lange hab ich das nicht mehr gehört: ""i'll catch a grenade for you..."" #ohrwurm",positive
#NSA-Affäre: Europäische Delegationen sollen Skandal klären - heise online http://t.co/rwVxv458md,neutral
Was zum Lachen am Abend! (Jimmy Kimmel Lie Detective #1) http://t.co/Itty0q1FzY,positive
RT @MagicHerb: schwarzmarkt zerstören. cannabis legalisieren. #piraten+ #ppat+,neutral
GTA 5: Entschädigung verzögert sich http://t.co/niunnBfreY (via @GameOasis),neutral
"@Fr3z0r Gar nicht, du?",neutral
Ruhani weckt Hoffnung auf... http://t.co/mPwbgLtkqB,neutral
"RT @dd0ul: liebe @dyfustic, dein Duschgel schmeckt nicht #tranzparenztweet",negative
RT @lakisha_perkins: NSA beendet deutsche Staatsgläubigkeit - http://t.co/u407cuCyDz #NSA #SNOWDEN #PRISM #AfD #FREIHEIT #LIBERAL,neutral
"@Lassitudor nimms positiv, in der Lasagne hat auch nicht""Pferdefleisch"" gestanden, war aber jede Menge drin.. :-)",positive
"Liebe Wähler, Sie kennen mich. Keine Experimente! (Angela Adenauer)",neutral
RT @_tsubasa_: Was würdet Ihr mit 100 Millionen machen? Einen Gareth Bale verpflichten oder doch lieber 951 Porsche 911 Carrera S: http://t…,neutral
Grad zwei Hosrn bestellt. Hoffentlich gefällt mir nur eine. Sonst bin ich 130€ los ^^,neutral
"RT @ProChangeTeam: Wir übergeben die Petition #Aufschrei TV: ARD, ZDF: Klärt zukünftig angemessen über #Sexismus auf http://t.co/SMwGLmAVP4",neutral
"RT @piepenbach: Die Katastrophe von Fukushima zeigt, daß hinter Japans Demokratiekulisse in Wahrheit die Konzerne regieren. Unmenschlicher …",neutral
KFZ Versicherung zu teuer? Hier vergleichen und sparen: http://t.co/7gdNx3oEhB,neutral
GDV: Naturgefahrenreport 2013: Schäden bleiben versicherbar http://t.co/9gJ4AWMfWx,neutral
@tariiell dortmund nicht schön,negative
"#Amazon de: Ritzel 15 Zähne, Teilung 415 Typ 235-15 für Hercules Prima GT, Prima 1,2,5, M 25, MX-1,G... http://t.co/q8qMOyKjYI #Motorrad",neutral
RT @hdBerretz: 'Bundesregierung verhindert strengere Abgasnormen'. BMW spendet fast 700 Millionen an #cdu. Lobbyisten im Kanzleramt! http:/…,neutral
@TinuStettler herrliche Stücke...,positive
@_kleines__ Also Höflichkeit sollte selbstverständlich sein....,neutral
"ePlayer: Keller: ""Das geht die Medien gar nichts an"" Kanal: Bundesliga",neutral
RT @Hartmann_Steph: News aus Bern: Kanzlerkandidat plädiert für neue Verhandlungen mit Bern - handelszeitung http://t.co/7tT7py9ciR,neutral
Ach ich liebe @Sarah_Anna_ 's Tweets ❤❤❤,positive
@Nutellandro sorry :$ also Gaga kam nicht mehr raus :$,negative
"medani web &amp; design sucht einen weiteren Web-Developer (m/w), der viel Online-Shop-Erfahrung hat: http://t.co/D4FbGAGMLI.",neutral
RT @TomMayerEuropa: Mein dreifaches #fff geht heute an @iwona_w junge gute journalisten müssen hungrig und frech sein dürfen,neutral
Twitter findet die Ursache für Lebensmittelvergiftungen - Deutsche Mittelstands Nachrichten http://t.co/2o4PIccwUA,neutral
@AnnLe__ Schalt um. Schnell.,neutral
Also gleich. Mach noch das Video fertig.,neutral
muss dann morgen sportfest nicht mit machen :),positive
RT @ArminKiy: Ausbildung 2013 im Dezember in München Zwei Punkt Methode München Quantenheilung http://t.co/uhYhUr04Dv,neutral
RT @FohlenJens: Auf geht's Eisbären kämpfen und siegen! #Eisbären #EBB #sechsPunkteWochenende,neutral
Haufenweise meiner Apps bemängeln fehlende Kommunikation zum Server. Ôo #isdochnichnormal #AusfallWegenRegen,neutral
"Ultra Slim Wand Halterung!: Duisburg | Zum Verkauf steht eine gebrauchte Wand Halterung, aber in einem guten Z... http://t.co/QNeJjOddso",neutral
#depressionen #boreout Machen Sie #kostenlos den #bore out test http://t.co/Yom3TgM0ET,neutral
RT @mmatussek: Bist du nicht mehr auf FB?,neutral
Das kostenlose 3D Social Chat Game! Einsam? Bei Club Cooee findest du dein Gegenstück! Triff neue Leute zum... http://t.co/TVL1FmQhsT,neutral
@FoinB hmm ein Foto von dir. Am besten Passfoto oder so &amp; vielleicht etwas was dein Markenzeichen sein könnte,neutral
Unverbindliches #Kredit-Angebot für Schufa-freies Darlehen: Günstiger Anbieter für Ihren Online #Kredit http://t.co/KHdgasL3mI,neutral
Trotz Teilverstaatlichung: Commerzbank-Chef Blessing fliegt First Class: Dank milliardenschwerer Staatshilfen ... http://t.co/vKrzCmhoBD,neutral
RT @werwild: (organisiertes versprechen),neutral
MandMDirect - Top Mode und Sport Marken bis zu 75% günstiger http://t.co/CFD8QObrRi,neutral
Fake App bei Google Play: Erneut falsches Whatsapp aufgetaucht (via @mobilegeeks) http://t.co/6jZJRDuuf6,neutral
Seit dem update wirkt die twitterapp viel professioneller,neutral
RT @SPIEGELONLINE: Scotland Yard hielt Prinz Andrew beim promenieren im Garten des Buckingham kurzzeitig für einen Einbrecher http://t.co/z…,neutral
"neue Veranstaltung: Jahreskonzert 2013 mit MOSAIK und  Canto Vero, Samstag 26.10.2013 19:30, 92286 Rieden, http://t.co/KLcy7Xd4j3 #ngl",neutral
@Frankenfeld1 @AnkeJulieMartin @kpeterlKA @nadine_TG @harryliebs @afelia @bieneAline Gut Schabbos aus Berlin =),positive
"wer sucht tierbetreuung: Wülfrath | Ich, w/13 suche jemanden der bereit waehre mir seinen hund fuer einige spa... http://t.co/6ZWIS7Z1SD",neutral
"Messerschärfmaschine Diamant Fa. Graef Neuwertig,aus Konkurs: Meeder | Ich biete hier im Auftrag eine hochwert... http://t.co/G7OVdkIB11",neutral
@tea_umar tgok macy kate band ft kurt scheneider/radioactive..,neutral
Seit dieser Woche sind wir endlich bei Muso Koroni in Wien erhältlich. I werd narrisch. http://t.co/Ksw2kRQdiW,neutral
@AdoronVan Nope. Muss ich mir wohl noch holen. o.o Und danke fürs kümmern.:3,positive
Frankfurt und Potsdam an der Spitze http://t.co/GcUAz37HYw #fußball #bundesliga,neutral
"#Zitat: Gott sortiert Gebete sicherlich nicht nach Konfessionen. J. Gottfried von Herder, deut. Theologe (1744-1803) http://t.co/TVJNG0w9gq",neutral
"@PrussiaDeluxe Ich will immer noch ein creepy Russland-Shooting mit nem Schweineherz machen, weil das am ähnlichsten ausschaut, aber da will",neutral
"Eine gute Beziehung ist es, wenn du nicht weist ob dein Muskelkater vom Lachen oder vom Sex kommt - 42-kilo:... http://t.co/KIg7r0GOWR",neutral
"@peersteinbrueck Steini will vielleicht nen Marshall Plan, mehr nicht! Rumgeeiere! Warum lassen wir uns eigentlich immer verarschen?",negative
Unsere schönsten Landhotels - SWR Fernsehen :: DieBesten http://t.co/x4evOwm0RV,neutral
"“@ralphruthe: Dank des Abhörskandals wird diese Frage immer häufiger mit ""nein"" beantwortet. http://t.co/ueYR252Ugx” #fb",neutral
@jana_log ja. falsche brötchen. @gwenstonemusic,neutral
RT @NewsDeutsch: Hitler-Bodyguard Rochus Misch ist tot: Misch war der wohl letzte Zeitzeuge aus dem direkten Umfeld Hitlers. Der.. http://t…,neutral
"#Bauerngarten,#Sichtschutz,für gemütliche #Gartenoasen, #Gartenparadies,Kirschlorbeer,#Hecke, http://t.co/NOHxtuCNpv",neutral
Konflikte in der Schule: Diese Rechte haben Eltern und Schulkinder | Recht - Frankfurter Rundschau http://t.co/QKly5Ha65L via @FRonline,neutral
"@print24_de Beidseitig bedruckte Kunst-Postkarte, super Druck, Farben naturgetreu. Sehr empfehlenswert. http://t.co/Swp6wZAIEo",neutral
"@wonderboomb Ich glaube nicht, dass ich da schlafen könnte.",negative
"Kein Problem mit dem Altern – Lifting? Nein, danke! Sharon Stone mag ihre Makel: Sharon Stone verdrehte in ihr... http://t.co/vW0TTGC98a",neutral
@MichaelaBrandl Danke. Bitte pack ihn nicht wieder weg. ;-),positive
Nokia Lumia 1520: 6 Zoll großes Windows Phone mit Quad-Core-Power http://t.co/gb04f4Akwy,neutral
Über den Mindestlohn zu sprechen ist scheinbar die Antwort auf jede Frage! Nervt! #tvduell,negative
"Bestes Gefühl der Welt: Schuhe aus, barfuß laufen",positive
"Bei Blau.de bekommt man „10 MB im Monat gratis“. Glaubte an einen Scherz, aber die meinen das ernst.",positive
"8. min 0:0. Heidenheim mit viel Ballbesitz, aber wenig Platz. Defensiv machen wir das bisher ganz ordentlich.",neutral
16 Auszubildende beenden erfolgreich ihre Ausbildung - http://t.co/kRjZuzGue4,positive
RT @robertbest14: @Fluffy_Schaffer clever http://t.co/s6tlxDM6GW,neutral
Die 2. Klässer heissen die neuen 1. Klässler im Schuljahr und im Schulhaus Hofmatt 1 herzlich willkommen. http://t.co/uLUxwzS2t1,positive
Politik kann auch Spaß machen. Finde ich eine angemessene Antwort auf Frau #Merkel :-) http://t.co/YvXRlJnwNP #nahles #bundestag,positive
@ZiskaWho @Sm0K1ngGnu esse ebenfalls oft 2x warm und zwischendurch Snacks. Öfter kleinere Portionen soll gesund sein.,neutral
RT @DGAP_Ad_hoc: Deutsche Wohnen AG und GSW Immobilien AG schließen Vereinbarung über den Zusammenschluss (Business C... http://t.co/NXQkEf…,neutral
"@Annim152 Hm, höchstens zuviel Koffein im Heißgetränk. Nee, eigentlich nicht. Mahlzeit!",neutral
"Wenn eine junge, intelligente Autorin der besonderen Art verzweifelt einen neuen, gewinnbringenden Auftrag sucht... http://t.co/XDmqZ8ETIb",neutral
http://t.co/K9CloERfWS Dürfte kein Geheimnis sein.,neutral
Wenn AE unter Mavericks laufen würde... :(,negative
#jobs Die Redaktion «#Der #Bund» sucht eine/n #Praktikant/-in http://t.co/dZVIR2flZj,neutral
"Gerade super Lust, mit Carls Haaren was zu machen aber ca 300km Distanz halten mich davon ab.",neutral
"Lieber Journalismus, wir müssen reden http://t.co/EpkXQBvtaR #Olivenöl",neutral
SAMSUNG UA55C9000 55 Zoll (140cm) Serie 9 3D Full HD LCD Fernseher #Elektronik #Kostenlose #Kleinanzeigen #Deu... http://t.co/JsP6s5UmOh,neutral
"@Seb_Der_X Eins, zwei, drei, vier, Eckstein! Alles muss versteckt sein!",neutral
@Ilaydaili same here .. hast wohl auch noch keine Ferien?,negative
Einen wunderschönen guten Morgen #Twelt :-) gerade lecker gefrühstückt und nun ne Woche frei genießen :-),positive
Ich hab das internet gelöscht Na dann herzlichen Glückwunsch!,positive
"@moritzadler ähem, peinlich. Isst natürlich",negative
@breakthesystem Achtung! Suchtfaktor!,neutral
Habt ihr eigentlich auch wirklich ALLE mein letztes Video gesehen? http://t.co/5zPFmK6Roc #gimme5mania,neutral
DE-Newsblog: Italien: Filmfest Venedig: Starker deutscher Beitrag zu Gewalt in ...: Italien: Filmfest Venedig:... http://t.co/n5FamxNTOh,neutral
3D Puzzle Würfel #Design Sparschwein Transparent NEU http://t.co/kc40oT2Z2h http://t.co/6VyMuQmiVn,neutral
RT @Hexenritt_1: ausgehört: GONE GIRL von Gillian Flynn #Hörbuch Gone Girl: Das perfekte Opfer http://t.co/vORPw9exXK spannend! von @audibl…,neutral
Lecker Käffchen gefällig? #StoffschmiedemachtDeinenLieblingsstoff http://t.co/t5cYWEF7JJ,neutral
"Indien: Mehr als 110 Tote bei Massenpanik (von Michael Radunski, Delhi) http://t.co/K4WSU4byek",neutral
"Hasse es, wenn Leute immer recht haben wollen",negative
voll bock irgendwo hinzufahren übers lange wochenende.,neutral
@karolingar @trapdooria besser den Park nicht so bald wieder besuchen! ;),positive
#Reutlingen #Zeuge nach Unfall rechts vor links gesucht 09.03.2013 http://t.co/0F29HPzdOD,neutral
Jamaikanisches 3-Gänge-Menü: Angebot: Jamaikanisches 3-Gänge-Menü http://t.co/HPmLyIKh4h,neutral
Lausbuben erschrecken Brautpaar #witze http://t.co/59SE6Qf5SU,neutral
@PetifuNStuff Träum was schönes :3,positive
"Gutschein ""German Dream Nails"": Gratis Versand ab einem Mindestkaufwert von 40Euro bei GERMAN DREAM NAILS http://t.co/WvO3hjGBUg",neutral
RT @digitalSTROM: Jetzt geht's los :) Unser CEO im @mobilgeeksde Livestream mit @sascha_p http://t.co/6u2mX573sD #Bloggerhuette #livestream,positive
@szintilliert die Schönheit ankommt. Endlich mir folgt. Thanks heaps :),positive
"Erotische Massage mit Happyend: Ich Bitte erotische Massage , Ganzkörper Massage mit Abschluss Lingam Massag... http://t.co/4dt5uIrc00",neutral
Welcome back! Bekanntes Gesicht beim #H96-Training: Ex-Innenverteidiger #Vinicius Bergatin besucht seine ehemaligen Mannschaftskollegen.,positive
"RT @dandyliving: Jedesmal wenn irgendwo ein Mann seinen Bart rasiert, trocknet wo anders eine Muschi aus.",neutral
Canon EOS 5D Mark III + extra: Cottbus | Verkaufe meine Canon EOS 5D Mark III in sehr gutem Zustand / 8500 Aus... http://t.co/wle4YDFiyS,neutral
@spektrum @tre_bol Habt ihr was zum Thema Grauen Star inklusive eventuelle Heilungsmöglichkeiten? Danke euch.,neutral
Schnelles Internet auf dem Land http://t.co/jp9nG6KSG3 #DSL,neutral
RT @SPIEGELONLINE: 39 Mio. € erbeuteten Gangster im Februar mithilfe manipulierter Kreditkarten. Zwei Täter stehen nun vor Gericht http://t…,neutral
"Mutter setzt Baby aus ""Bitte kümmern Sie sich gut um sie"" - Süddeutsche.de: Süddeutsche.deMu... http://t.co/GsQFx0zQo0 #Muenchen #Munich",neutral
RT @Cookiebreed: Heftig neuer Stuff :B Cookiedroge :3 http://t.co/Lz5QB66Wbu,positive
@wortmusik Ob Schmirgelpapier wohl auch funktioniert - das Parkett müsste dringend geschliffen werden...,neutral
"Freitag, 25. Oktober 2013, 17 Uhr Frankfurt/Main, Konstablerwache Kundgebung Lernen aus... http://t.co/hVMKMiL0Qk",neutral
"Second half now. C'mon, Schalke! Kämpfen und Siegen! #H96S04",positive
Hey ho Donner! Jetzt sind wir alle wieder wach! Wow! Ich dachte grad echt Thor besucht uns. #gewitter,positive
"RT @Fischblog: Journalisten, lernt bitte das mit den Quellenangaben. Danke.",neutral
RT @DieUteSchnute: Blink Heilen Magnetfelder schwere Depressionen? Foto: Tim... http://t.co/j33Cbu4ubY #Depressionen #EKT #Gesundheit #Imag…,neutral
"Dafür ist #FranzFerdinand 's Right Thoughts, Right Words, Right Action herrlich retro (und kein bisschen lahm) :))))",positive
Tigerlady (57) aus Singen #geil #fickpartner Link: http://t.co/fiSr0C89MJ http://t.co/TIP4hQnrz7,neutral
@kidrauhldaze @avonscharming Followed :),positive
"Fulda Immobilenmarkt: Suche dringend eine Wohnung ab 100 qm, mind. 4 Zimmer... http://t.co/wEedTRnNDh",neutral
„Dauerhafter Schutz für Kleingärten in Berlin“ ??? finale Niederlage von #Mauerpark-Groth gegen #KGA Oeynhausen ??? http://t.co/HibrgjIzYU,neutral
Wer bitte isst denn Stubenküken? Nicht mal Vegetarier mögen die. #Pfuibah.,negative
"@RealLexyRoxx achso, na gut... bist aber gern eingeladen Dir unser ""neues"" Seenland mal genauer anzuschauen :)",positive
